Matrix,v2Code,Analyte,Analyte Code,Common Method Name,Extraction reagents/formulation,Extraction Ratio,Extraction Basis,Extraction Time,Analyte Measurement Method,Observation Category,Reporting Unit,UoM Code,QUDT Code,QUDT URI,Citation Organization,Citation,Citation Link,Acceptance,Status,Row Added Date,Row Changed Date,Change Comment,Notes
SOIL,L_MODV2_SOIL_CMP_017,Carbon Mineralization Potential,CMP,Carbon Mineralization,4-day incubation followed by CO2 measurement by EC trap,20:08,m/v,4 days,Electrical Conductivity,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,Cornell,"Mobius-Clune, et.al., 2016. Comprehensive Assessment of Soil Health. Soil Respiration, p 51-52. Third addition, Cornell University.",,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_CMP_018,Carbon Mineralization Potential,CMP,Incubation,1-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,24 hrs,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_019,Carbon Mineralization Potential,CMP,Incubation,1-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,24 hrs,Infrared gas analyzer (IRGA),MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_020,Carbon Mineralization Potential,CMP,Incubation,1-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,24 hrs,Titration,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_021,Carbon Mineralization Potential,CMP,Incubation,1-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,24 hrs,CO2 Paddle,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Woods End Laboratories,Solvita Gel System; https://solvita.com/co2-burst/,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_022,Carbon Mineralization Potential,CMP,Incubation,3-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,3 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_023,Carbon Mineralization Potential,CMP,Incubation,3-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,3 days,Infrared gas analyzer (IRGA),MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_024,Carbon Mineralization Potential,CMP,Incubation,3-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,3 days,Titration,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_025,Carbon Mineralization Potential,CMP,Incubation,4-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,4 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_026,Carbon Mineralization Potential,CMP,Incubation,4-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,4 days,Infrared gas analyzer (IRGA),MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_027,Carbon Mineralization Potential,CMP,Incubation,4-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,4 days,Titration,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_028,Carbon Mineralization Potential,CMP,Incubation,7-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,7 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_029,Carbon Mineralization Potential,CMP,Incubation,7-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,7 days,Infrared gas analyzer (IRGA),MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_030,Carbon Mineralization Potential,CMP,Incubation,7-day incubation followed by CO2-C evolution and capture at 50% water-filled pore space.,50% water-filled pore space,m/v,7 days,Titration,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Soil Health Institute,"Zibilske, 1994",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_031,Carbon Mineralization Potential,CMP,Respiration,Solvita 24 Respiration,,,24 hrs,Spectrophotometric,CALCULATION,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,"Woods End Laboratories, Mt. Vernon, ME.",,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_032,Carbon Mineralization Potential,CMP,Short Term Carbon Mineralization,KOH,,,4 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,USDA,https://directives.sc.egov.usda.gov/OpenNonWebContent.aspx?content=44475.wba page 9,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_033,Carbon Mineralization Potential,CMP,Short Term Carbon Mineralization,NaOH,,,4 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,USDA,https://directives.sc.egov.usda.gov/OpenNonWebContent.aspx?content=44475.wba,,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CMP_034,Carbon Mineralization Potential,CMP,Carbon Mineralization,4-day incubation followed by CO2 measurement by EC trap,20:08,m/v,4 days,Electrical Conductivity,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,Cornell,"Mobius-Clune, et.al., 2016. Comprehensive Assessment of Soil Health. Soil Respiration, p 51-52. Third addition, Cornell University.",,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_TC_001,"carbon, total",TC,Dry Combustion,O2,,,,Gravimetric,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"Combustion method renamed: ""Combustion"" → ""Dry Combustion"" | 2026-04-03: Final audit fixes applied",
SOIL,L_MODV2_SOIL_CO3_001,carbonate,CO3,Acetic Acid,Acetic Acid,,,,ISE,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_CO3_002,carbonate,CO3,Slurry,Deionized Water,1:01,m/v,,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CO3_003,carbonate,CO3,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,ICP-OES,CALCULATION,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CO3_004,carbonate,CO3,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CO3_005,carbonate,CO3,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013. Method S-15.1",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CO3QUAL_001,"carbonates, qualitative",CO3QUAL,Hydrochloric Acid,HCl Effervescence,,m/v,,Semi-Quantitative,OBSERVED,,none,UNITLESS,Needs QUDT Discussion,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013. Method S-13.05",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,"Reagent abbreviation: ""Hydrochloric Acid Effervescence"" → ""HCl Effervescence""",
SOIL,L_MODV2_SOIL_CEC_001,cation exchange capacity,CEC,Ammonium Acetate,Displacement - Ammonium Acetate,1:05,m/v,30 min,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-5.10",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_CEC_002,cation exchange capacity,CEC,Ammonium Acetate,Displacement - Ammonium Acetate,1:25,m/v,Overnight,"ICP-OES, AAS",MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,US-EPA,https://www.epa.gov/sites/production/files/2015-12/documents/9080.pdf,,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg | 2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_003,cation exchange capacity,CEC,Ammonium Acetate,Alcohol Prewash/Ammonium Acetate,1:20,m/v,15 min,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,USDA,Soil Survey Laboratory Methods Manual #42 ver 4 (2004),,PROVISIONAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_CEC_004,cation exchange capacity,CEC,Ammonium Acetate,1.0 N Ammonium Acetate buffered to pH 8.5,1:10,m/v,30 min,ICP-OES,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-5.11",,OFFICIAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_CEC_005,cation exchange capacity,CEC,Barium Chloride,Displacement - Barium Chloride,1:05,m/v,30 min,"ICP-OES, AAS",MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-13.20",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_006,cation exchange capacity,CEC,Barium Chloride,"Displacement - BaCl2/AA, Acidity 1 M KCl",,,,ICP-OES,MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_CEC_007,cation exchange capacity,CEC,Calcium Sulfate,Displacement - Calcium Sulfate,,m/v,,"ICP-OES, AAS",MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,,,,PROVISIONAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_008,cation exchange capacity,CEC,Calculation,Calculation,Calculation,Calculation,Calculation,ICP-OES,CALCULATION,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 7, p 7.3",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CEC_009,cation exchange capacity,CEC,Potassium,Displacement - Potassium,,m/v,,"ICP-OES, AAS",MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,,,,PROVISIONAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_010,cation exchange capacity,CEC,Silver Thiourea,Displacement - Silver Thiourea,,m/v,4 hrs,"ICP-OES, AAS",MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,,"Searle, P. L. ""The measurement of soil cation exchange properties using the single extraction, silver thiourea method-an evaluation using a range of New Zealand soils."" Soil Research 24.2 (1986): 193-200.",,PROVISIONAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_011,cation exchange capacity,CEC,Sodium Acetate,Displacement - Sodium Acetate (EPA 9081),1:20,m/v,15 min,"ICP-OES, AAS",MEASURED,mEq/100g,mEq1hg-1,MilliEQ-PER-HectoGM,http://qudt.org/vocab/unit/MilliEQ-PER-HectoGM,US-EPA,https://www.epa.gov/sites/production/files/2015-12/documents/9081.pdf,,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CEC_012,cation exchange capacity,CEC,Ammonium Acetate,Displacement - Ammonium Acetate,1:05,m/v,30 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-5.10",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CEC_013,cation exchange capacity,CEC,Ammonium Acetate,Displacement - Ammonium Acetate,1:25,m/v,Overnight,"ICP-OES, AAS",MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,US-EPA,https://www.epa.gov/sites/production/files/2015-12/documents/9080.pdf,,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CEC_014,cation exchange capacity,CEC,Ammonium Acetate,Alcohol Prewash/Ammonium Acetate,1:20,m/v,15 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,USDA,Soil Survey Laboratory Methods Manual #42 ver 4 (2004),,PROVISIONAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CEC_015,cation exchange capacity,CEC,Ammonium Acetate,1.0 N Ammonium Acetate buffered to pH 8.5,1:10,m/v,30 min,ICP-OES,MEASURED,%,prcnt,PERCENT,http://qudt.org/vocab/unit/PERCENT,WERA-103,"Soil, Plant and Water Reference Methods for the Western Region, 4th Edition, 2013, WERA-103. Method S-5.11",,OFFICIAL,CANDIDATE,2026-04-02T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CROSS_001,cation ratio of structural stability,CROSS,Slurry,Deionized Water,5:01,,,,CALCULATION,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CATANRATIO_001,cation:anion ratio,CATANRATIO,,,,,,,MEASURED,ratio,ratio,UNITLESS,http://qudt.org/vocab/unit/UNITLESS,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_001,chloride,CL,Calcium Nitrate,0.01 M Ca(NO3)2,01:02.5,m/v,15 min,Ion Chromatography,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 11, pp 11.3-11.4",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_002,chloride,CL,Calcium Nitrate,0.01 M Ca(NO3)2,01:02.5,m/v,15 min,ISE,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 11, pp 11.2-11.3",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass. | 2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_CL_003,chloride,CL,Calcium Nitrate,0.01 M Ca(NO3)2,01:02.5,m/v,15 min,Spectrophotometric,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,NCERA-13,"North Central Regional Research Publication No. 221 (Revised 2015), Chapter 11, pp 11.1-11.2.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_004,chloride,CL,Calcium Nitrate,HgThiocyanate/Ca(NO3)2.4H2O,,,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_005,chloride,CL,Slurry,Deionized Water,1:01,m/v,,Spectrophotometric,MEASURED,mg/kg,mg1kg-1,MilliGM-PER-KiloGM,http://qudt.org/vocab/unit/MilliGM-PER-KiloGM,,,,EXPERIMENTAL,SUPERSEDED,2024-11-13T12:00:00Z,2026-04-02T12:00:00Z,Mass-per-mass/ppm harmonization to percent; was mg/kg,
SOIL,L_MODV2_SOIL_CL_006,chloride,CL,Slurry,Deionized Water,1:01,m/v,,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_007,chloride,CL,Slurry,Deionized Water,1:01,m/v,,Ion Chromatography,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_008,chloride,CL,Slurry,Deionized Water,1:01,m/v,,Chloridometer,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology harmonization — cross-matrix consistency pass.,
SOIL,L_MODV2_SOIL_CL_009,chloride,CL,EPA 300.0,Deionized water - EPA 300.0,1:10,m/v,10 min,ICP-OES,MEASURED,mg/L,mg1L-1,MilliGM-PER-L,http://qudt.org/vocab/unit/MilliGM-PER-L,US-EPA,"EPA 300.0  Determination of Inorganic Anions by Ion Chromatography, Revision 2.1, August 1993.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_010,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis, titration with Hg Thiocyanate",Saturated paste,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_011,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis, titration with AgNO3",Saturated paste,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_012,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Chloridometer,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_013,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Spectrophotometric,MEASURED,mg/L,mg1L-1,MilliGM-PER-L,http://qudt.org/vocab/unit/MilliGM-PER-L,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_014,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,ISE,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,2026-04-03: Terminology and chemical naming standardization pass.,
SOIL,L_MODV2_SOIL_CL_015,chloride,CL,Saturated paste,"Soil saturated with DI water, subsequent extraction and retained for analysis",Saturated paste,m/m,4 hrs,Ion Chromatography,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,USDA,"US Salinity Staff, 1954. L.A Richards (ed.) Diagnosis and improvement of saline alkali soils. 160 p.  USDA Handb. 60 US Govt. Print Office, Washington DC.",,OFFICIAL,VALID,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_016,chloride,CL,Slurry,"DI water, subsequent extraction and retained for analysis, titration with Hg Thiocyanate",1:05,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_017,chloride,CL,Slurry,"DI water, subsequent extraction and retained for analysis, titration with AgNO3",1:05,m/m,4 hrs,Titration,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,,,
SOIL,L_MODV2_SOIL_CL_018,chloride,CL,,1:5,1:5,m/m,,,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"2026-04-03: Fixed time-parsed value; Extraction Ratio and reagents restored to text ""1:5""",
SOIL,L_MODV2_SOIL_CL_019,chloride,CL,,1:5,1:5,m/m,,Chloridometer,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"2026-04-03: Fixed time-parsed value; Extraction Ratio and reagents restored to text ""1:5""",
SOIL,L_MODV2_SOIL_CL_020,chloride,CL,,1:5,1:5,m/v,,Spectrophotometric,MEASURED,meq/L,meq1l-1,Needs QUDT Discussion,Needs QUDT Discussion,,,,EXPERIMENTAL,RETIRED,2024-11-13T12:00:00Z,2026-04-03T12:00:00Z,"2026-04-03: Fixed time-parsed value; Extraction Ratio and reagents restored to text ""1:5""",
